CEP;Tipo_Logradouro;Logradouro;Complemento;Local;Bairro;Cidade;cod_cidade;UF;Estado;cod_estado
72902464;Quadra;Quadra 221;;;Parque Estrela Dalva XVI;Santo Antônio do Descoberto;5219753;GO;Goiás;52
72903006;Quadra;Quadra 247;;;Parque Estrela Dalva XVII;Santo Antônio do Descoberto;5219753;GO;Goiás;52
72903062;Quadra;Quadra 275;;;Parque Estrela Dalva XVII;Santo Antônio do Descoberto;5219753;GO;Goiás;52
72911226;Quadra;54 Conjunto A;;;Parque da Barragem Setor 01;Águas Lindas de Goiás;5200258;GO;Goiás;52
72912421;Quadra;Quadra 35;;;Jardim Guaíra II;Águas Lindas de Goiás;5200258;GO;Goiás;52
72915286;Quadra;Quadra 23;;;Jardim dos Pinheiros;Águas Lindas de Goiás;5200258;GO;Goiás;52
72917260;Quadra;Quadra 55;;;Condomínio Residencial Embaixador;Águas Lindas de Goiás;5200258;GO;Goiás;52
72920070;Quadra;Quadra 24;;;Jardim da Barragem I;Águas Lindas de Goiás;5200258;GO;Goiás;52
72920100;Quadra;Quadra 32;;;Jardim da Barragem II;Águas Lindas de Goiás;5200258;GO;Goiás;52
72920376;Quadra;Quadra 59;;;Jardim da Barragem IV;Águas Lindas de Goiás;5200258;GO;Goiás;52
72925768;Quadra;125 Conjunto B;;;Parque da Barragem Setor 16;Águas Lindas de Goiás;5200258;GO;Goiás;52
72927800;Quadra;Quadra 22;;;Recanto da Barragem;Águas Lindas de Goiás;5200258;GO;Goiás;52
73015306;Quadra;Quadra 2 Conjunto C-6;;;Sobradinho;Brasília;5300108;DF;Distrito Federal;53
73031615;Quadra;Quadra 5 Comércio Local 6;;;Sobradinho;Brasília;5300108;DF;Distrito Federal;53
73050003;Quadra;Quadra 14 Área Especial 02;;;Sobradinho;Brasília;5300108;DF;Distrito Federal;53
73050608;Área Especial;Área Especial para Indústria 10 Lote 9;;;Sobradinho;Brasília;5300108;DF;Distrito Federal;53
73092911;;Rodovia DF-425 Km 4;;Condomínio Vivendas Alvorada I;Setor Habitacional Contagem (Sobradinho);Brasília;5300108;DF;Distrito Federal;53
73130900;;Rodovia BR-020 km 12,5;;Condomínio Alto da Boa Vista;Alto da Boa Vista (Sobradinho);Brasília;5300108;DF;Distrito Federal;53
73270435;Condomínio;Uberaba Conjunto E;;;Nova Colina (Sobradinho);Brasília;5300108;DF;Distrito Federal;53
73307992;;Rodovia DF-205 km 03 (Acesso P/Rod.DF-345 BSB S João D'Aliança);;Pipiripau;-;Brasília;5300108;DF;Distrito Federal;53
73330042;Avenida;Salvador Coelho;(Quadras 23,137,139 e 177);;Setor Tradicional (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73340531;Quadra;EQ 6 Área Especial 1;;;Jardim Roriz (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73340612;Quadra;Quadra 6 Conjunto 6L;;;Jardim Roriz (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73358750;Quadra;Quadra 27 Conjunto J;;;Setor Residencial Leste (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73360407;Quadra;Quadra 4 Conjunto G;;;Setor Residencial Leste (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73366773;Conjunto;A;;;Portal do Amanhecer III (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73370056;Conjunto;Residencial 56;;;Vale do Amanhecer (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73380750;Condomínio;Residencial Nova Planaltina;;;Setor Residencial Mestre D'Armas (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73401427;Módulo;Módulo 10;;;Estância Mestre D'Armas IV (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73401821;Módulo;Módulo H;;;Estância Mestre D'Armas II (Planaltina);Brasília;5300108;DF;Distrito Federal;53
73750089;Quadra;5 MR 9;;;Setor Oeste;Planaltina;5217609;GO;Goiás;52
73752093;Quadra;6 MR 4;;;Setor Leste;Planaltina;5217609;GO;Goiás;52
73752137;Quadra;7 AE;;;Setor Leste;Planaltina;5217609;GO;Goiás;52
73752162;Setor;de Mansões Quadra 49;;;Setor Leste;Planaltina;5217609;GO;Goiás;52
73752419;Quadra;Quadra 9;;;Santa Rita;Planaltina;5217609;GO;Goiás;52
73754031;Quadra;QR 31;;;Itapuã I;Planaltina;5217609;GO;Goiás;52
73754032;Quadra;QR 32;;;Itapuã I;Planaltina;5217609;GO;Goiás;52
73754041;Quadra;QR 41;;;Itapuã I;Planaltina;5217609;GO;Goiás;52
73755012;Quadra;Quadra 12;;;Jardim Paquetá I;Planaltina;5217609;GO;Goiás;52
73756048;Quadra;Quadra 48;;;Jardim das Paineiras;Planaltina;5217609;GO;Goiás;52
73802451;Via;9;;;Setor Sul;Formosa;5208004;GO;Goiás;52
73808765;Rua;10;;;Setor Bela Vista;Formosa;5208004;GO;Goiás;52
73813880;Alameda;Boa Ventura;;;Parque Lago;Formosa;5208004;GO;Goiás;52
73815200;Rua;Rua 47;;;Parque São Francisco;Formosa;5208004;GO;Goiás;52
74045060;Rua;57;;;Setor Central;Goiânia;5208707;GO;Goiás;52
74050100;Avenida;Goiás;- de 1151 a 1799 - lado ímpar;;Setor Central;Goiânia;5208707;GO;Goiás;52
74063420;Rua;305;;;Setor Norte Ferroviário;Goiânia;5208707;GO;Goiás;52
74093200;Rua;131;;;Setor Sul;Goiânia;5208707;GO;Goiás;52
74210090;Rua;T 39 C;;;Setor Bueno;Goiânia;5208707;GO;Goiás;52
74265020;Avenida;C 2;;;Jardim América;Goiânia;5208707;GO;Goiás;52
74310320;Avenida;T 9;;;Vila Bela;Goiânia;5208707;GO;Goiás;52
74330045;Rua;Florença;;;Jardim Europa;Goiânia;5208707;GO;Goiás;52
74330400;Rua;Colônia;;;Jardim Europa;Goiânia;5208707;GO;Goiás;52
74350390;Rua;F 46;;;Setor Faiçalville;Goiânia;5208707;GO;Goiás;52
74350835;Rua;Presidente Somoza;;;Setor Faiçalville;Goiânia;5208707;GO;Goiás;52
74354020;Rua;27-B;;;Setor Garavelo;Goiânia;5208707;GO;Goiás;52
74354300;Rua;Brasil;;;Setor Grajaú;Goiânia;5208707;GO;Goiás;52
74356667;Rua;RC 16 A;;;Residencial Real Conquista;Goiânia;5208707;GO;Goiás;52
74360350;Rua;Lima Barreto;;;Jardim Vila Boa;Goiânia;5208707;GO;Goiás;52
74369110;Rua;Madri 19;;;Jardins Madri;Goiânia;5208707;GO;Goiás;52
74371106;Rua;Maria Carolina de Jesus;;;Residencial Talismã;Goiânia;5208707;GO;Goiás;52
74371420;Rua;MDV 9;;;Moinho dos Ventos;Goiânia;5208707;GO;Goiás;52
74375670;Rua;do Ouro;;;Parque Oeste Industrial;Goiânia;5208707;GO;Goiás;52
74390700;Rua;Padre Rodolfo Tellmana;;;Cidade Jardim;Goiânia;5208707;GO;Goiás;52
74392040;Rua;EF 2;;;Jardim Eli Forte;Goiânia;5208707;GO;Goiás;52
74393200;Rua;FP 20;;;Recreio do Funcionário Público;Goiânia;5208707;GO;Goiás;52
74393404;Rua;RV 13;;;Parque Santa Rita;Goiânia;5208707;GO;Goiás;52
74395740;Rua;das Margaridas;;;Residencial Santa Fé I;Goiânia;5208707;GO;Goiás;52
74403140;Rua;11;;;Setor Castelo Branco;Goiânia;5208707;GO;Goiás;52
74420160;Rua;Inhumas;;;Industrial Mooca;Goiânia;5208707;GO;Goiás;52
74425122;Rua;Vinte e Um de Março;;;Vila Santo Afonso;Goiânia;5208707;GO;Goiás;52
74433240;Rua;dos Alpes;;;Esplanada do Anicuns;Goiânia;5208707;GO;Goiás;52
74450380;Rua;Almeida Lara;;;Capuava;Goiânia;5208707;GO;Goiás;52
74455015;Rua;Itororó;;;São Francisco;Goiânia;5208707;GO;Goiás;52
74461220;Rua;Abcília Francisca Caetano;;;Jardim Clarissa;Goiânia;5208707;GO;Goiás;52
74463410;Rua;São Paulo;;;Setor Santos Dumont;Goiânia;5208707;GO;Goiás;52
74463520;Rua;8-B;;;Setor Santos Dumont;Goiânia;5208707;GO;Goiás;52
74470549;Rua;SV 31;;;Residencial Solar Ville;Goiânia;5208707;GO;Goiás;52
74474316;Rua;RB 5 A;;;Residencial Recanto do Bosque;Goiânia;5208707;GO;Goiás;52
74474325;Rua;RB 11 A;;;Residencial Recanto do Bosque;Goiânia;5208707;GO;Goiás;52
74477132;Rua;BF 29 B;;;Floresta;Goiânia;5208707;GO;Goiás;52
74477158;Rua;BF 34;;;Floresta;Goiânia;5208707;GO;Goiás;52
74477239;Rua;CP 53;;;Conjunto Primavera;Goiânia;5208707;GO;Goiás;52
74477718;Via de Acesso;9;;;Fazenda São Domingos - Conjunto Residencial Terra ;Goiânia;5208707;GO;Goiás;52
74480010;Rua;VMA 9;;;Vila Mutirão II;Goiânia;5208707;GO;Goiás;52
74482510;Via;de Acesso 6;;;Conjunto Residencial Costa Verde;Goiânia;5208707;GO;Goiás;52
74483150;Rua;Campos Sales;;;Parque Industrial João Braz;Goiânia;5208707;GO;Goiás;52
74483450;Praça;Paris;;;Parque Industrial João Braz;Goiânia;5208707;GO;Goiás;52
74484010;Avenida;Gabriel Henrique de Araújo;;;Araguaia Park;Goiânia;5208707;GO;Goiás;52
74485570;Rua;Lisieux;;;Jardim Mirabel;Goiânia;5208707;GO;Goiás;52
74485695;Rua;José L. de A. Neto;;;Setor Maysa Extensão;Goiânia;5208707;GO;Goiás;52
74485700;Rua;Ceres;;;Setor Maysa Extensão;Goiânia;5208707;GO;Goiás;52
74486470;Avenida;Santa Maria;;;Condomínio Residencial Santa Rita;Goiânia;5208707;GO;Goiás;52
74490275;Rua;ELO 11;;;Parque Eldorado Oeste;Goiânia;5208707;GO;Goiás;52
74490430;Rua;VA 21;;;Conjunto Vera Cruz;Goiânia;5208707;GO;Goiás;52
74491513;Rua;Lotus;;;Residencial Jardins do Cerrado 4;Goiânia;5208707;GO;Goiás;52
74491709;Rua;JC 318;;;Residencial Jardins do Cerrado 10;Goiânia;5208707;GO;Goiás;52
74493230;Rua;VC 5;;;Conjunto Vera Cruz;Goiânia;5208707;GO;Goiás;52
74553490;Rua;Cristóvão Colombo;;;Vila Vera Cruz;Goiânia;5208707;GO;Goiás;52
74565210;Rua;Vitória;;;Setor Urias Magalhães;Goiânia;5208707;GO;Goiás;52
74583510;Rua;F 2;;;Residencial Recreio Panorama Extensão;Goiânia;5208707;GO;Goiás;52
74583760;Rua;JGO 9;;;Jardim Gramado;Goiânia;5208707;GO;Goiás;52
74595264;Rua;FL 12;;;Parque das Flores;Goiânia;5208707;GO;Goiás;52
74610171;Rua;251-A;;;Setor Leste Universitário;Goiânia;5208707;GO;Goiás;52
74633375;Travessa;2;;;Vila Colemar Natal e Silva;Goiânia;5208707;GO;Goiás;52
74655195;Rua;230;;;Vila Fróes;Goiânia;5208707;GO;Goiás;52
74663260;Rua;dos Diamantes;;;Setor Goiânia 2;Goiânia;5208707;GO;Goiás;52
74663515;Rua;das Margaridas;;;Setor Goiânia 2;Goiânia;5208707;GO;Goiás;52
74665110;Avenida;Boulevard das Esmeraldas;;;Setor Goiânia 2;Goiânia;5208707;GO;Goiás;52
74675360;Rua;Guarani;;;Jardim Guanabara;Goiânia;5208707;GO;Goiás;52
74680015;Rua;dos Jerivás;;;Residencial Aldeia do Vale;Goiânia;5208707;GO;Goiás;52
74691285;Rua;Visconde de Mauá;;;Sítios de Recreio Mansões do Campus;Goiânia;5208707;GO;Goiás;52
74691550;Rodovia;GO-080;;;Condomínio Parque dos Cisnes;Goiânia;5208707;GO;Goiás;52
74740230;Rua;dos Peixes;;;Conjunto Residencial Aruanã I;Goiânia;5208707;GO;Goiás;52
74740590;Rua;9;;;Jardim Brasil;Goiânia;5208707;GO;Goiás;52
74770010;Avenida;Ademar de Barros;;;Vila Pedroso;Goiânia;5208707;GO;Goiás;52
74783201;Rodovia;GO-010;;;Chácaras Ipanema;Goiânia;5208707;GO;Goiás;52
74805580;Rua;15;;;Jardim Goiás - Área I;Goiânia;5208707;GO;Goiás;52
74810095;Rua;49;;;Jardim Goiás;Goiânia;5208707;GO;Goiás;52
74815130;Alameda;Itajubá;;;Vila Alto da Glória;Goiânia;5208707;GO;Goiás;52
74820025;Via;Marginal Botafogo;;;Setor Pedro Ludovico;Goiânia;5208707;GO;Goiás;52
74825010;Alameda;Alfredo Lopes de Morais;;;Setor Pedro Ludovico;Goiânia;5208707;GO;Goiás;52
74845330;Rua;G 2;;;Vila Redenção;Goiânia;5208707;GO;Goiás;52
74845900;;Rodovia BR-153 Km 6,5;;Telegoiás;Vila Redenção;Goiânia;5208707;GO;Goiás;52
74850040;Avenida;Segunda Radial;;;Vila Redenção;Goiânia;5208707;GO;Goiás;52
74870251;Rua;Manoel Barbosa Damasceno;;;Chácara do Governador;Goiânia;5208707;GO;Goiás;52
74885780;Rua;dos Lírios;;;Jardins Milão;Goiânia;5208707;GO;Goiás;52
74888040;Rua;RB 10;;;Residencial Recanto dos Buritis;Goiânia;5208707;GO;Goiás;52
74890260;Rua;10 Unidade 203;;;Parque Atheneu;Goiânia;5208707;GO;Goiás;52
74910790;Rua;EM 37;;;Villasul;Aparecida de Goiânia;5201405;GO;Goiás;52
74919230;Rua;30;;;Jardim Bonança;Aparecida de Goiânia;5201405;GO;Goiás;52
74919353;Rua;Benedito Justino;;;Jardim Transbrasiliano;Aparecida de Goiânia;5201405;GO;Goiás;52
74919371;Rua;Sabine Bufaical Brandão;;;Vila Maria;Aparecida de Goiânia;5201405;GO;Goiás;52
74921198;Rodovia;Antiga GO-352;;;Parque Trindade;Aparecida de Goiânia;5201405;GO;Goiás;52
74923005;Rua;Skyny;;;Conjunto Mabel;Aparecida de Goiânia;5201405;GO;Goiás;52
74923051;Rua;5:00 AM;;;Chácaras São Pedro;Aparecida de Goiânia;5201405;GO;Goiás;52
74936090;Rua;H 57;;;Cidade Vera Cruz;Aparecida de Goiânia;5201405;GO;Goiás;52
74940200;Rua;101;;;Itapoã;Aparecida de Goiânia;5201405;GO;Goiás;52
74942050;Rua;Paquetá;;;Jardim Buriti Sereno;Aparecida de Goiânia;5201405;GO;Goiás;52
74943610;Rua;México;;;Jardim Buriti Sereno;Aparecida de Goiânia;5201405;GO;Goiás;52
74944020;Rua;Alagoas;;;Jardim Buriti Sereno;Aparecida de Goiânia;5201405;GO;Goiás;52
74945270;Alameda;Onze de Novembro;;;Goiânia Park Sul;Aparecida de Goiânia;5201405;GO;Goiás;52
74946630;Rua;das Matas;;;Residencial Norte Sul;Aparecida de Goiânia;5201405;GO;Goiás;52
74959228;Rua;Cristal;;;Parque Hayala;Aparecida de Goiânia;5201405;GO;Goiás;52
74965340;Rua;133;;;Jardim São Conrado;Aparecida de Goiânia;5201405;GO;Goiás;52
74966020;Rua;51A;;;Independência - 3º Complemento;Aparecida de Goiânia;5201405;GO;Goiás;52
74967480;Avenida;Dona Maria Marques de Abreu;;;Independência - 2º Complemento;Aparecida de Goiânia;5201405;GO;Goiás;52
74982220;Rua;Monsueto Viana;;;Jardim Cristal;Aparecida de Goiânia;5201405;GO;Goiás;52
74983620;Avenida;Sílvio de Castro Ribeiro;;;Parque Karajá;Aparecida de Goiânia;5201405;GO;Goiás;52
74983719;Rua;dos Xerentes;;;Setor Pampulha;Aparecida de Goiânia;5201405;GO;Goiás;52
74988175;Rua;Conde dos Arcos;;;Parque Montreal;Aparecida de Goiânia;5201405;GO;Goiás;52
74988808;Rua;Elviro Cabral;;;Real Grandeza - 2ª Etapa;Aparecida de Goiânia;5201405;GO;Goiás;52
74990430;Rua;Wanderley Schmaltz;;;Rosa dos Ventos;Aparecida de Goiânia;5201405;GO;Goiás;52
75044040;Rua;Osvaldo Cruz;;;Frei Eustáquio;Anápolis;5201108;GO;Goiás;52
75054773;Rua;Pindaíba;;;Residencial Aldeia dos Sonhos;Anápolis;5201108;GO;Goiás;52
75063320;Avenida;9;;;Conjunto Mirage;Anápolis;5201108;GO;Goiás;52
75074230;Rua;24;;;Recanto do Sol;Anápolis;5201108;GO;Goiás;52
75075360;Rua;9;;;Boa Vista;Anápolis;5201108;GO;Goiás;52
75084140;Rua;Dona Carime;;;São Carlos;Anápolis;5201108;GO;Goiás;52
75085697;Rua;24;;;Residencial Vale do Sol;Anápolis;5201108;GO;Goiás;52
75090130;Avenida;Pinheiro;;;Gran Ville;Anápolis;5201108;GO;Goiás;52
75090575;Rua;JP 44;;;Jardim Primavera 2ª Etapa;Anápolis;5201108;GO;Goiás;52
75091295;Rua;Geny Cury;;;Residencial Santo Antônio;Anápolis;5201108;GO;Goiás;52
75095390;Rua;Pedro Antônio Oliveira;;;Parque Residencial Ander;Anápolis;5201108;GO;Goiás;52
75095630;Rua;4;;;Lourdes;Anápolis;5201108;GO;Goiás;52
75096686;Rua;D;;;Vila dos Sargentos;Anápolis;5201108;GO;Goiás;52
75101430;Rua;Maria Constante;;;Setor Summerville;Anápolis;5201108;GO;Goiás;52
75110430;Avenida;Madre Maria dos Anjos;;;Jundiaí;Anápolis;5201108;GO;Goiás;52
75114350;Rua;13;;;JK Parque Industrial Nova Capital;Anápolis;5201108;GO;Goiás;52
75132120;Viela;VP 5D;;;Distrito Agroindustrial de Anápolis;Anápolis;5201108;GO;Goiás;52
75133858;Rua;das Oliveiras;;;Residencial Cidade Industrial;Anápolis;5201108;GO;Goiás;52
75140615;Travessa;A;;;Parque Michel;Anápolis;5201108;GO;Goiás;52
75143100;Rua;Jordânia;;;Jardim Nações Unidas;Anápolis;5201108;GO;Goiás;52
75143260;Rua;Alberico Borges;;;Jardim Santana;Anápolis;5201108;GO;Goiás;52
75143300;Rua;Francisco Cardoso;;;Jardim Santana;Anápolis;5201108;GO;Goiás;52
75513070;Rua;Panamá;;;Jardim Liberdade;Itumbiara;5211503;GO;Goiás;52
75513564;Rua;Panamá;;;Residencial Morada do Sol;Itumbiara;5211503;GO;Goiás;52
75515305;Rua;Araguari;;;Setor Santa Rita;Itumbiara;5211503;GO;Goiás;52
75522190;Rua;Túlio Sérgio;;;Setor Nova Aurora;Itumbiara;5211503;GO;Goiás;52
75526180;Rua;21;;;Setor Paranaíba;Itumbiara;5211503;GO;Goiás;52
75532040;Avenida;Santos Dumont;;;Setor Novo Horizonte;Itumbiara;5211503;GO;Goiás;52
75533460;Rua;G;;;Vila Vitória;Itumbiara;5211503;GO;Goiás;52
75535030;Avenida;José Martins Miranda;;;Setor Dona Marolina;Itumbiara;5211503;GO;Goiás;52
75711610;Rua;15 de Outubro;;;Loteamento Jardim Paraíso;Catalão;5205109;GO;Goiás;52
75712360;Rua;604;;;Monsenhor Souza;Catalão;5205109;GO;Goiás;52
75800047;Rua;José Carvalho Bastos;;;Centro;Jataí;5211909;GO;Goiás;52
75800095;Rua;Caiaponia;;;Vila Santa Maria;Jataí;5211909;GO;Goiás;52
75802202;Avenida;Sebastião Herculano de Souza;;;Setor Industrial;Jataí;5211909;GO;Goiás;52
75804333;Alameda;Marechal Rondon;;;Setor José Bento;Jataí;5211909;GO;Goiás;52
75805025;Rua;Santos Dumont;;;Setor Aeroporto;Jataí;5211909;GO;Goiás;52
75805735;Rua;PS 6;;;Residencial Portal do Sol - 1ª Etapa;Jataí;5211909;GO;Goiás;52
75806170;Avenida;Caiaponia;;;Santa Terezinha;Jataí;5211909;GO;Goiás;52
75807130;Rua;6;;;Vila das Palmeiras;Jataí;5211909;GO;Goiás;52
75807250;Avenida;Nossa Senhora da Aparecida;;;Setor Jacutinga;Jataí;5211909;GO;Goiás;52
75900067;Rua;12A;;;Jardim América Prolongamento A;Rio Verde;5218805;GO;Goiás;52
75901515;Rua;Comendador Leão;;;Vila Morais;Rio Verde;5218805;GO;Goiás;52
75902639;Rua;12A;;;Vila Rosalina;Rio Verde;5218805;GO;Goiás;52
75905313;Rua;20;;;Vila Maria;Rio Verde;5218805;GO;Goiás;52
75906140;Travessa;Júlio Emerich;;;Vila Amália;Rio Verde;5218805;GO;Goiás;52
75906346;Rua;11;;;Maristela;Rio Verde;5218805;GO;Goiás;52
75906427;Rua;31;;;Vila Baylão;Rio Verde;5218805;GO;Goiás;52
75906488;Rua;25;;;Jardim Bela Vista;Rio Verde;5218805;GO;Goiás;52
75909575;Rua;1;;;Residencial Parque dos Ipês;Rio Verde;5218805;GO;Goiás;52
75909812;Avenida;Green Park;;;Residencial Solar dos Ataídes 1ª Etapa;Rio Verde;5218805;GO;Goiás;52
75910036;Rua;do Mogno;;;Residencial Veneza;Rio Verde;5218805;GO;Goiás;52
75913010;Rua;Villa 7;;;Vila Miafiori;Rio Verde;5218805;GO;Goiás;52
75930000;;Maurilândia;;;-;Maurilândia;5213004;GO;Goiás;52
75960970;;Rua Rosa Guimarães 52-B Quadra 75 Lote L;;AC Acreúna;Setor Central;Acreúna;5200134;GO;Goiás;52
76670000;;Heitoraí;;;-;Heitoraí;5209606;GO;Goiás;52
76801322;Travessa;Aimoré;- até 215/216;;Olaria;Porto Velho;1100205;RO;Rondônia;11
76801683;Rua;Vera Cruz;;;São Sebastião;Porto Velho;1100205;RO;Rondônia;11
76803488;Avenida;Lauro Sodré;- de 3050/3051 a 3055/3056;;Costa e Silva;Porto Velho;1100205;RO;Rondônia;11
76803812;Rua;José Galvão;;;São João Bosco;Porto Velho;1100205;RO;Rondônia;11
76804412;Rua;Alexandre Guimarães;- de 2328 a 2950 - lado par;;Mato Grosso;Porto Velho;1100205;RO;Rondônia;11
76805728;Travessa;Silas Shockness;;;Triângulo;Porto Velho;1100205;RO;Rondônia;11
76807448;Beco;da Paz;;;Nova Floresta;Porto Velho;1100205;RO;Rondônia;11
76808122;Rua;Caetano;- de 3356/3357 a 3755/3756;;Caladinho;Porto Velho;1100205;RO;Rondônia;11
76808204;Rua;Ivan Marrocos;- de 4485/4486 ao fim;;Caladinho;Porto Velho;1100205;RO;Rondônia;11
76811298;Rua;Manoel Lucindo;;;Castanheira;Porto Velho;1100205;RO;Rondônia;11
76811606;Rua;Brasil;- de 6763/6764 a 7012/7013;;Castanheira;Porto Velho;1100205;RO;Rondônia;11
76812050;Rua;Piraíba;- de 1080/1081 a 1084/1085;;Lagoa;Porto Velho;1100205;RO;Rondônia;11
76812370;Rua;Canárias;- de 1663/1664 ao fim;;Três Marias;Porto Velho;1100205;RO;Rondônia;11
76812899;Avenida;Mamoré;- de 1521 a 1523 - lado ímpar;;Três Marias;Porto Velho;1100205;RO;Rondônia;11
76820136;Rua;Dom Pedro II;- de 2842 a 3192 - lado par;;Nova Porto Velho;Porto Velho;1100205;RO;Rondônia;11
76820148;Avenida;José Vieira Caúla;- de 3352 a 3902 - lado par;;Nova Porto Velho;Porto Velho;1100205;RO;Rondônia;11
76820486;Rua;Lucine Pinheiro;;;Flodoaldo Pontes Pinto;Porto Velho;1100205;RO;Rondônia;11
76824356;Rua;Ananias Ferreira de Andrade;- de 4303/4304 a 4465/4466;;Igarapé;Porto Velho;1100205;RO;Rondônia;11
76829386;Rua;Plácido de Castro;- até 8120 - lado par;;Juscelino Kubitschek;Porto Velho;1100205;RO;Rondônia;11
76870134;Rua;Tucumã;- de 1732/1733 ao fim;;Setor 01;Ariquemes;1100023;RO;Rondônia;11
76870232;Rua;Jatuarana;- até 2177/2178;;Áreas Especiais;Ariquemes;1100023;RO;Rondônia;11
76873642;Avenida;Machadinho;- de 4540 a 4652 - lado par;;Setor 06;Ariquemes;1100023;RO;Rondônia;11
76873782;Rua;Villa Lobos;- até 3785/3786;;Setor 11;Ariquemes;1100023;RO;Rondônia;11
76874050;Travessa;Constelação;;;Rota do Sol;Ariquemes;1100023;RO;Rondônia;11
76875504;Rua;Roma;;;Residencial Alvorada;Ariquemes;1100023;RO;Rondônia;11
76875774;Rua;Nova Brasilândia;;;Coqueiral;Ariquemes;1100023;RO;Rondônia;11
76875797;Avenida;Canaã;- de 5371 a 5543 - lado ímpar;;Parque das Gemas;Ariquemes;1100023;RO;Rondônia;11
76876104;Rua;Washington;- de 1293/1294 ao fim;;Setor 10;Ariquemes;1100023;RO;Rondônia;11
76876224;Rua;Juriti;- de 5204/5205 ao fim;;Setor 09;Ariquemes;1100023;RO;Rondônia;11
76876556;Rua;Paranavaí;- até 3434/3435;;Jardim Jorge Teixeira;Ariquemes;1100023;RO;Rondônia;11
76898971;;Avenida Principal 128;;AGC Colina Verde;Centro;Governador Jorge Teixeira;1101005;RO;Rondônia;11
76900024;Rua;Aluízio Ferreira;- até 289/290;;Centro;Ji-Paraná;1100122;RO;Rondônia;11
76900781;Rua;Treze de Setembro;- de 325/326 a 424/425;;Jardim dos Migrantes;Ji-Paraná;1100122;RO;Rondônia;11
76901418;Rua;Nova Esperança;;;Copas Verdes;Ji-Paraná;1100122;RO;Rondônia;11
76908414;Rua;Luiz Muzambinho;- até 1536/1537;;Nova Brasília;Ji-Paraná;1100122;RO;Rondônia;11
76909818;Rua;Maringá;- de 2750/2751 a 3340/3341;;Nossa Senhora de Fátima;Ji-Paraná;1100122;RO;Rondônia;11
76914774;Rua;dos Profetas;- de 195/196 a 469/470;;Primavera;Ji-Paraná;1100122;RO;Rondônia;11
76956000;;Novo Horizonte do Oeste;;;-;Novo Horizonte do Oeste;1100502;RO;Rondônia;11
76960246;Avenida;Celestino Rosalino;- de 2953/2954 ao fim;;Jardim Itália I;Cacoal;1100049;RO;Rondônia;11
76963716;Avenida;Cuiabá;- de 2054 a 2348 - lado par;;Centro;Cacoal;1100049;RO;Rondônia;11
76963818;Rua;Duque de Caxias;- de 1771/1772 a 2241/2242;;Centro;Cacoal;1100049;RO;Rondônia;11
76967489;Avenida;Castelo Branco;- de 18955 a 19141 - lado ímpar;;Liberdade;Cacoal;1100049;RO;Rondônia;11
77001360;Quadra;305 Norte Rua 27;;;Plano Diretor Norte;Palmas;1721000;TO;Tocantins;17
77006244;Quadra;AV 206 Norte Avenida LO 4;;;Plano Diretor Norte;Palmas;1721000;TO;Tocantins;17
77015312;Quadra;207 Sul Alameda 3;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77015690;Quadra;407 Sul Avenida NS 7;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77015767;Quadra;409 Sul Alameda 20;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77016400;Quadra;605 Sul Alameda 1;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77018380;Quadra;1001 Sul Avenida Joaquim Teotonio Segurado;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77019140;Quadra;1105 Sul Alameda 17;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77020036;Quadra;104 Sul Rua SE 4;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77022076;Quadra;606 Sul Alameda Ceschiatti;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77022440;Quadra;712 Sul Alameda 9;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77023340;Quadra;902 Sul Avenida Joaquim Teotônio Segurado;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77024700;Quadra;1304 Sul Rua 11;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77024720;Quadra;1404 Sul Avenida LO 31;;;Plano Diretor Sul;Palmas;1721000;TO;Tocantins;17
77026020;Quadra;Orla 14 Alameda 3;;;Graciosa - Orla 14;Palmas;1721000;TO;Tocantins;17
77060758;Rua;Pará;;;Jardim Paulista (Taquaralto);Palmas;1721000;TO;Tocantins;17
77064750;Rua;Erlinda Neiva Ayres;;;Setor Sol Nascente (Taquaralto);Palmas;1721000;TO;Tocantins;17
77413400;Rua;P;;;Jardim das Palmeiras;Gurupi;1709500;TO;Tocantins;17
77413460;Rua;C;;;Vila Iris;Gurupi;1709500;TO;Tocantins;17
